"LOCATION","LOCATION_label.fr","LOCATION_label.en","TRANSACT","TRANSACT_label.fr","TRANSACT_label.en","MEASURE","MEASURE_label.fr","MEASURE_label.en","TIME_FORMAT","TIME_FORMAT_label.en","UNIT","UNIT_label.en","POWERCODE","POWERCODE_label.en","obsTime","obsValue"
"AUS","Australie","Australia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","AUD","Australian Dollar","0","Units","2010",1.552425
"AUS","Australie","Australia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","AUD","Australian Dollar","0","Units","2011",1.526641
"AUS","Australie","Australia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","AUD","Australian Dollar","0","Units","2012",1.546202
"AUS","Australie","Australia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","AUD","Australian Dollar","0","Units","2013",1.518153
"AUS","Australie","Australia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","AUD","Australian Dollar","0","Units","2014",1.539216
"AUS","Australie","Australia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","AUD","Australian Dollar","0","Units","2015",1.553865
"GRC","Grèce","Greece","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2005",0.708018
"GRC","Grèce","Greece","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2006",0.709652
"GRC","Grèce","Greece","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2007",0.730339
"GRC","Grèce","Greece","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2008",0.723468
"GRC","Grèce","Greece","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2009",0.733511
"GRC","Grèce","Greece","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2010",0.741936
"GRC","Grèce","Greece","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2011",0.735113
"GRC","Grèce","Greece","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2012",0.709416
"GRC","Grèce","Greece","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2013",0.663
"GRC","Grèce","Greece","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2014",0.653583
"GRC","Grèce","Greece","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2015",0.642716
"GRC","Grèce","Greece","EXC","Taux de change, moyenne sur la période","Exchange rates, period-average","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2005",0.80412
"GRC","Grèce","Greece","EXC","Taux de change, moyenne sur la période","Exchange rates, period-average","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2006",0.797141
"GRC","Grèce","Greece","EXC","Taux de change, moyenne sur la période","Exchange rates, period-average","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2007",0.730638
"GRC","Grèce","Greece","EXC","Taux de change, moyenne sur la période","Exchange rates, period-average","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2008",0.682675
"GRC","Grèce","Greece","EXC","Taux de change, moyenne sur la période","Exchange rates, period-average","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2009",0.719843
"GRC","Grèce","Greece","EXC","Taux de change, moyenne sur la période","Exchange rates, period-average","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2010",0.755045
"GRC","Grèce","Greece","EXC","Taux de change, moyenne sur la période","Exchange rates, period-average","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2011",0.719355
"GRC","Grèce","Greece","EXC","Taux de change, moyenne sur la période","Exchange rates, period-average","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2012",0.778294
"GRC","Grèce","Greece","EXC","Taux de change, moyenne sur la période","Exchange rates, period-average","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2013",0.753159
"GRC","Grèce","Greece","EXC","Taux de change, moyenne sur la période","Exchange rates, period-average","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2014",0.753731
"GRC","Grèce","Greece","EXC","Taux de change, moyenne sur la période","Exchange rates, period-average","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2015",0.901659
"GRC","Grèce","Greece","EXC","Taux de change, moyenne sur la période","Exchange rates, period-average","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2016",0.904035
"GBR","Royaume-Uni","United Kingdom","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","GBP","Pound Sterling","0","Units","2005",0.762904
"GBR","Royaume-Uni","United Kingdom","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","GBP","Pound Sterling","0","Units","2006",0.750185
"GBR","Royaume-Uni","United Kingdom","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","GBP","Pound Sterling","0","Units","2007",0.760118
"GBR","Royaume-Uni","United Kingdom","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","GBP","Pound Sterling","0","Units","2008",0.763449
"GBR","Royaume-Uni","United Kingdom","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","GBP","Pound Sterling","0","Units","2009",0.781718
"GBR","Royaume-Uni","United Kingdom","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","GBP","Pound Sterling","0","Units","2010",0.778066
"GBR","Royaume-Uni","United Kingdom","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","GBP","Pound Sterling","0","Units","2011",0.777677
"GBR","Royaume-Uni","United Kingdom","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","GBP","Pound Sterling","0","Units","2012",0.787207
"GBR","Royaume-Uni","United Kingdom","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","GBP","Pound Sterling","0","Units","2013",0.792885
"GBR","Royaume-Uni","United Kingdom","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","GBP","Pound Sterling","0","Units","2014",0.797665
"GBR","Royaume-Uni","United Kingdom","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","GBP","Pound Sterling","0","Units","2015",0.795541
"FIN","Finlande","Finland","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2005",1.010989
"FIN","Finlande","Finland","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2006",0.989088
"FIN","Finlande","Finland","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2007",0.952982
"FIN","Finlande","Finland","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2008",0.940371
"FIN","Finlande","Finland","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2009",0.947952
"FIN","Finlande","Finland","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2010",0.935688
"FIN","Finlande","Finland","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2011",0.941862
"FIN","Finlande","Finland","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2012",0.940126
"FIN","Finlande","Finland","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2013",0.936503
"FIN","Finlande","Finland","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2014",0.942898
"FIN","Finlande","Finland","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2015",0.931363
"ITA","Italie","Italy","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2005",0.855139
