"COU","COU_label.fr","COU_label.en","CORP_TAX","CORP_TAX_label.fr","CORP_TAX_label.en","TAR","TAR_label.fr","TAR_label.en","TIME_FORMAT","TIME_FORMAT_label.en","obsTime","obsValue"
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2010",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2011",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2012",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2013",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2014",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2015",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2016",1
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2000",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2001",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2002",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2003",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2004",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2005",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2006",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2007",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2008",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2009",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2010",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2011",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2012",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2013",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2014",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2015",0
"DNK","Danemark","Denmark","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2016",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2000",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2001",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2002",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2003",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2004",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2005",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2006",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2007",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2008",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2009",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2010",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2011",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2012",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2013",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2014",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2015",0
"FIN","Finlande","Finland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2016",0
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2000",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2001",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2002",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2003",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2004",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2005",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2006",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2007",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2008",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2009",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2010",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2011",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2012",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2013",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2014",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2015",1
"FRA","France","France","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2016",1
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2000",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2001",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2002",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2003",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2004",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2005",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2006",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2007",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2008",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2009",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2010",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2011",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2012",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2013",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2014",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2015",0
"DEU","Allemagne","Germany","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2016",0
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2000",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2001",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2002",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2003",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2004",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2005",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2006",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2007",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2008",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2009",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2010",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2011",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2012",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2013",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2014",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2015",1
"GRC","Grèce","Greece","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2016",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2000",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2001",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2002",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2003",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2004",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2005",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2006",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2007",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2008",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2009",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2010",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2011",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2012",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2013",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2014",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2015",1
"HUN","Hongrie","Hungary","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2016",1
"ISL","Islande","Iceland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2012",1
"ISL","Islande","Iceland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2013",1
"ISL","Islande","Iceland","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2014",1
